ablation,seed,dec_epoch,fused_joint,fused_rna,fused_aux,x_sim,x_dist,dataset
wo_Sinkhorn_OT,42,22,0.48302552103996277,0.4499974250793457,0.1229633018374443,0.005183829925954342,0.023819925263524055,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,23,0.47239330410957336,0.4256454408168793,0.1209108978509903,0.0023545227013528347,0.020444724708795547,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,24,0.4832804799079895,0.44696906208992004,0.12398184835910797,0.0047945925034582615,0.026694979518651962,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,25,0.4950738847255707,0.461892306804657,0.12454234063625336,0.007080611307173967,0.02774590440094471,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,26,0.4921468198299408,0.4540743827819824,0.12332015484571457,0.0038245301693677902,0.0244654081761837,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,27,0.5062633752822876,0.4706133008003235,0.12054886668920517,0.006445201579481363,0.027165299281477928,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,28,0.5058165192604065,0.4715770184993744,0.12483936548233032,0.008445093408226967,0.029080282896757126,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,29,0.5125153660774231,0.47594156861305237,0.125796377658844,0.003953563515096903,0.029132992029190063,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,30,0.5182119011878967,0.483730673789978,0.12114178389310837,0.007628011517226696,0.029098618775606155,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,31,0.5216730833053589,0.48241516947746277,0.12361843883991241,0.008279290050268173,0.03043883666396141,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,32,0.5285305976867676,0.4917730689048767,0.12374559044837952,0.004573817830532789,0.030343368649482727,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,33,0.5324088335037231,0.4967423677444458,0.12338205426931381,0.004606397822499275,0.03149133548140526,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,34,0.5383653044700623,0.5012359619140625,0.12196719646453857,0.00882640015333891,0.031607095152139664,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,35,0.5425529479980469,0.505513608455658,0.12234267592430115,0.00664929673075676,0.03162645176053047,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,36,0.5470259189605713,0.5100160241127014,0.12235735356807709,0.006040359381586313,0.03313127160072327,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,37,0.5508366227149963,0.5131745338439941,0.12301989644765854,0.007004984654486179,0.03368280455470085,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,38,0.555173397064209,0.5169436931610107,0.12240239977836609,0.0058207823894917965,0.03259635716676712,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,39,0.5604300498962402,0.5208836197853088,0.12279698997735977,0.007926587015390396,0.033160142600536346,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,40,0.5646247267723083,0.5263636112213135,0.12113204598426819,0.006514242850244045,0.03425842896103859,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,41,0.5707265138626099,0.5309016108512878,0.1218801960349083,0.006376937497407198,0.03323271498084068,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,42,0.57332444190979,0.5316677093505859,0.12223740667104721,0.007902062498033047,0.034673843532800674,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,43,0.576728880405426,0.535233199596405,0.12155086547136307,0.0062263295985758305,0.03486144542694092,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,44,0.5797632336616516,0.5405282378196716,0.12142065167427063,0.008356299251317978,0.03677375987172127,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,45,0.5821878910064697,0.5398598313331604,0.12162913382053375,0.005233219359070063,0.035185739398002625,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,46,0.5860394835472107,0.5481277108192444,0.12061019986867905,0.008464961312711239,0.0377192422747612,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,47,0.5850783586502075,0.5426999926567078,0.1217978447675705,0.006069752853363752,0.034806691110134125,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,48,0.5892369151115417,0.5500730276107788,0.12125624716281891,0.009667548350989819,0.03829067945480347,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,49,0.5965497493743896,0.5586406588554382,0.12033890187740326,0.005772373639047146,0.03630699962377548,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,50,0.6015822887420654,0.5618656277656555,0.12034333497285843,0.007607731502503157,0.036908648908138275,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,51,0.6045393943786621,0.5642236471176147,0.12144656479358673,0.006122031714767218,0.03775059059262276,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,52,0.6052274107933044,0.5604111552238464,0.1222907304763794,0.005678839515894651,0.037552062422037125,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,53,0.6072269082069397,0.5653463006019592,0.12031439691781998,0.009402445517480373,0.0397724024951458,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,54,0.6074301600456238,0.563812792301178,0.12101659178733826,0.005517106503248215,0.03830122575163841,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,55,0.6139140129089355,0.571908175945282,0.11952394247055054,0.009202389046549797,0.039181698113679886,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,56,0.6183789372444153,0.5761242508888245,0.120509572327137,0.006560547277331352,0.038280002772808075,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,57,0.6219736933708191,0.5802848935127258,0.12023378908634186,0.006859024055302143,0.03953622281551361,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,58,0.6252437233924866,0.5817303657531738,0.11983965337276459,0.006766875274479389,0.039631832391023636,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,59,0.6271630525588989,0.58420330286026,0.11972452700138092,0.006971846334636211,0.03910600394010544,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,60,0.6304372549057007,0.5864426493644714,0.11929944902658463,0.00870290957391262,0.03994055464863777,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,61,0.628537654876709,0.5820820331573486,0.12091824412345886,0.0046517811715602875,0.03997771814465523,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,62,0.6289422512054443,0.5841277241706848,0.11988949775695801,0.008870125748217106,0.04045961797237396,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,63,0.6303838491439819,0.5849983096122742,0.12014192342758179,0.00434211315587163,0.039908718317747116,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,64,0.6374753713607788,0.5914897918701172,0.11877862364053726,0.008499951101839542,0.04058004915714264,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,65,0.6405263543128967,0.5970116257667542,0.11886077374219894,0.005332369823008776,0.04167506843805313,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,66,0.6457215547561646,0.6004008054733276,0.11947952955961227,0.007397495210170746,0.04120301082730293,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,67,0.6483444571495056,0.6035643219947815,0.1193641647696495,0.00722847692668438,0.041761379688978195,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,68,0.6478924751281738,0.6036437153816223,0.11938285082578659,0.006614398211240768,0.04204732924699783,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,69,0.6506628394126892,0.6013376116752625,0.11993985623121262,0.008306708186864853,0.04118818789720535,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,70,0.6464076638221741,0.5994893908500671,0.11870437115430832,0.004536585882306099,0.042122527956962585,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,71,0.6531628966331482,0.6053762435913086,0.11888029426336288,0.009434188716113567,0.0425608791410923,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,72,0.6551179885864258,0.6080053448677063,0.11996158957481384,0.0054606287740170956,0.04193035513162613,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,73,0.661691427230835,0.6140429377555847,0.11936337500810623,0.005704101175069809,0.04335976019501686,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,74,0.6634329557418823,0.6171630620956421,0.11985829472541809,0.007690235506743193,0.04364132508635521,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,75,0.6643155813217163,0.6157189607620239,0.11955371499061584,0.0056289187632501125,0.04339384287595749,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,76,0.6654515266418457,0.6154893040657043,0.1193649023771286,0.008708363398909569,0.04314405843615532,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,77,0.6608688831329346,0.6147567629814148,0.11867242306470871,0.004776439163833857,0.04348989576101303,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,78,0.6672753095626831,0.6161547899246216,0.11994125694036484,0.0094898147508502,0.044011473655700684,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,79,0.6705735921859741,0.6236481070518494,0.11779046058654785,0.005088665522634983,0.044036898761987686,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,80,0.6756436228752136,0.6264618039131165,0.11871182918548584,0.008481983095407486,0.04455213248729706,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,81,0.6781110763549805,0.6296005249023438,0.11915308982133865,0.0060525694862008095,0.044468458741903305,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,82,0.6773698329925537,0.6291866302490234,0.11819536238908768,0.005193187855184078,0.04513637349009514,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,83,0.6793655753135681,0.6291378736495972,0.1186729297041893,0.009220859035849571,0.04558427631855011,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,84,0.6753522753715515,0.62566077709198,0.11815124750137329,0.004120609723031521,0.04503383859992027,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,85,0.6819466948509216,0.6303626298904419,0.1177491843700409,0.009368570521473885,0.045964315533638,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,86,0.6815101504325867,0.6323850154876709,0.11918270587921143,0.0047059087082743645,0.04518284648656845,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,87,0.6893070340156555,0.6396118402481079,0.1168501079082489,0.008230329491198063,0.04608377814292908,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,88,0.6910860538482666,0.6424658894538879,0.1168820858001709,0.007594739086925983,0.04719866067171097,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,89,0.6925622224807739,0.6427303552627563,0.11918170750141144,0.005468203220516443,0.04625028744339943,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,90,0.6947810053825378,0.6433231830596924,0.11732282489538193,0.007577140815556049,0.047046106308698654,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,91,0.6916652917861938,0.6425684690475464,0.11771178245544434,0.005166867282241583,0.04668040946125984,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,92,0.6962039470672607,0.6430118680000305,0.11786948889493942,0.008417031727731228,0.04694196581840515,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,93,0.6918069124221802,0.6416722536087036,0.11536108702421188,0.004654642194509506,0.04824210703372955,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,94,0.6966492533683777,0.6468660831451416,0.11719198524951935,0.01055435836315155,0.047843966633081436,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,95,0.6981030106544495,0.6488190293312073,0.11553940922021866,0.004337825812399387,0.04798117280006409,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,96,0.7041237950325012,0.6537479162216187,0.11774410307407379,0.007435069419443607,0.048816077411174774,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,97,0.7041658163070679,0.6554589867591858,0.11641676723957062,0.006051559932529926,0.049563661217689514,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,98,0.7043263912200928,0.6508567333221436,0.11626002192497253,0.004065925255417824,0.04969817399978638,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,99,0.6993511915206909,0.6506580710411072,0.11784686893224716,0.008051717653870583,0.04894053190946579,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,100,0.7068334817886353,0.6539589166641235,0.11861270666122437,0.005671742372214794,0.04820328578352928,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,101,0.7080034613609314,0.657478928565979,0.11332982778549194,0.006629319861531258,0.04974288120865822,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,102,0.7113046646118164,0.6627333164215088,0.11703536659479141,0.008902139961719513,0.04876389354467392,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,103,0.71393883228302,0.6619945764541626,0.1160614937543869,0.005892249755561352,0.049531299620866776,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,104,0.715309739112854,0.6675172448158264,0.11445454508066177,0.008207620121538639,0.05006667599081993,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,105,0.7143937349319458,0.6627629399299622,0.11784416437149048,0.0064704688265919685,0.04863458871841431,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,106,0.7186870574951172,0.6680719256401062,0.11548149585723877,0.007164718583226204,0.0502820648252964,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,107,0.7214065194129944,0.669084370136261,0.11683675646781921,0.00615168921649456,0.0495697483420372,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,108,0.7214393019676208,0.6670231819152832,0.11803943663835526,0.009511983022093773,0.04861520230770111,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,109,0.7139628529548645,0.6624759435653687,0.1150616705417633,0.005671121645718813,0.04974988102912903,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,110,0.7123355865478516,0.6533364057540894,0.11660341173410416,0.009469346143305302,0.04754342511296272,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,111,0.698728084564209,0.6452049612998962,0.11689504981040955,0.0038966869469732046,0.050607264041900635,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,112,0.7231441140174866,0.6725550293922424,0.11609983444213867,0.008015126921236515,0.051866937428712845,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,113,0.7193818092346191,0.6651491522789001,0.11675890535116196,0.006740134209394455,0.050039518624544144,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,114,0.7162835001945496,0.665624737739563,0.11708845943212509,0.006510460749268532,0.051207706332206726,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,115,0.724298357963562,0.6752782464027405,0.11693546921014786,0.008531926199793816,0.052068259567022324,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,116,0.7233144044876099,0.6679511070251465,0.11620822548866272,0.006486390717327595,0.05064001679420471,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,117,0.7236236929893494,0.675040602684021,0.11489968001842499,0.007914873771369457,0.05196746066212654,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,118,0.7246201634407043,0.6774570345878601,0.11763573437929153,0.007964709773659706,0.052224259823560715,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,119,0.7293720841407776,0.6745249629020691,0.11753417551517487,0.007719062734395266,0.050362203270196915,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,120,0.7285597920417786,0.6785327792167664,0.11406271904706955,0.00790098961442709,0.052187152206897736,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,121,0.7309450507164001,0.6822636723518372,0.11752719432115555,0.007815095596015453,0.052380550652742386,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,122,0.734997570514679,0.6804816126823425,0.11716870218515396,0.009150407277047634,0.051423657685518265,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,123,0.7246599793434143,0.6727275848388672,0.11308792978525162,0.006106480490416288,0.0532032810151577,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,124,0.7371461987495422,0.6843398213386536,0.11728639155626297,0.009239248931407928,0.052213963121175766,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,125,0.7349086403846741,0.6823711395263672,0.11816535890102386,0.00828973576426506,0.049887515604496,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,126,0.7371649742126465,0.6890567541122437,0.11523640900850296,0.008925133384764194,0.05219694599509239,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,127,0.7405118942260742,0.6878110766410828,0.1150292381644249,0.006613411474972963,0.05194501578807831,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,128,0.7408320307731628,0.6869362592697144,0.11876899749040604,0.008467787876725197,0.050914470106363297,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,129,0.7416558861732483,0.6921000480651855,0.11643235385417938,0.00783518422394991,0.05277601629495621,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,130,0.739158034324646,0.684772253036499,0.11574079841375351,0.006707405671477318,0.05174960568547249,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,131,0.7448762655258179,0.6914929151535034,0.11746340245008469,0.009179418906569481,0.05190804973244667,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,132,0.7429429888725281,0.689924955368042,0.11874477565288544,0.007268920075148344,0.0527770072221756,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,133,0.7485294342041016,0.6914790868759155,0.1161508709192276,0.008566428907215595,0.05221250280737877,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,134,0.7475290894508362,0.6922943592071533,0.11721915006637573,0.0064497473649680614,0.052355799823999405,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,135,0.7452294230461121,0.692497730255127,0.11836747080087662,0.009171397425234318,0.05244647338986397,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,136,0.7481223344802856,0.6961966753005981,0.11639034748077393,0.006939038168638945,0.053611963987350464,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,137,0.7487085461616516,0.6927307844161987,0.11578018963336945,0.008116072043776512,0.0517139807343483,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,138,0.7513821125030518,0.6990200281143188,0.1168140396475792,0.006976304110139608,0.05379027500748634,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,139,0.7534998059272766,0.7020033597946167,0.11832345277070999,0.00873497687280178,0.053308140486478806,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,140,0.7537056803703308,0.6979184150695801,0.11571237444877625,0.007515829522162676,0.05263678357005119,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,141,0.7566689252853394,0.7034284472465515,0.11618205159902573,0.0077394647523760796,0.054091740399599075,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,142,0.7547057867050171,0.7024316191673279,0.11795055866241455,0.009985242038965225,0.05367347225546837,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,143,0.7575483322143555,0.7020019888877869,0.11646267026662827,0.007103841286152601,0.052924979478120804,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,144,0.7590125799179077,0.704584538936615,0.11612386256456375,0.009444586001336575,0.053036607801914215,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,145,0.757688045501709,0.7046149373054504,0.11762042343616486,0.007208169903606176,0.05360051617026329,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,146,0.7607158422470093,0.7041172385215759,0.11723992228507996,0.009335817769169807,0.05238765850663185,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,147,0.7583343386650085,0.7025136947631836,0.11695767194032669,0.008383858948946,0.05359860882163048,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,148,0.7618297338485718,0.7071269154548645,0.11753146350383759,0.009174899198114872,0.05284542962908745,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,149,0.7626788020133972,0.7106104493141174,0.11654607951641083,0.007313506677746773,0.054234568029642105,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,150,0.7671775817871094,0.7125383019447327,0.11736104637384415,0.008744077757000923,0.05293353274464607,10x_human_lymph_node_A1
wo_Dense_Gram,42,1,0.3090146481990814,0.24325229227542877,0.15402652323246002,-7.762345194350928e-05,0.012976428493857384,10x_human_lymph_node_A1
wo_Dense_Gram,42,2,0.31597718596458435,0.25479111075401306,0.14795292913913727,0.004497196525335312,0.012443375773727894,10x_human_lymph_node_A1
wo_Dense_Gram,42,3,0.3252485394477844,0.267363965511322,0.1438531130552292,0.001865880098193884,0.012979838065803051,10x_human_lymph_node_A1
wo_Dense_Gram,42,4,0.33867672085762024,0.2862764894962311,0.14032338559627533,0.0026240393053740263,0.01352178119122982,10x_human_lymph_node_A1
wo_Dense_Gram,42,5,0.35187700390815735,0.3041185140609741,0.13812914490699768,0.0047186934389173985,0.015322930179536343,10x_human_lymph_node_A1
wo_Dense_Gram,42,6,0.3649682402610779,0.31622007489204407,0.1384686827659607,0.004704148042947054,0.0152236707508564,10x_human_lymph_node_A1
wo_Dense_Gram,42,7,0.3759891092777252,0.32724612951278687,0.13588948547840118,0.004840961191803217,0.014167251996695995,10x_human_lymph_node_A1
wo_Dense_Gram,42,8,0.386271595954895,0.33674752712249756,0.13418292999267578,0.003831732552498579,0.015442604199051857,10x_human_lymph_node_A1
wo_Dense_Gram,42,9,0.39704927802085876,0.34502971172332764,0.13480651378631592,0.0045707267709076405,0.014476191252470016,10x_human_lymph_node_A1
wo_Dense_Gram,42,10,0.40610745549201965,0.35137325525283813,0.13373862206935883,0.004130061250180006,0.01389978639781475,10x_human_lymph_node_A1
wo_Dense_Gram,42,11,0.41477730870246887,0.36265453696250916,0.13219232857227325,0.005440954584628344,0.013965998776257038,10x_human_lymph_node_A1
wo_Dense_Gram,42,12,0.42295780777931213,0.36882761120796204,0.13077731430530548,0.004502704367041588,0.01368992030620575,10x_human_lymph_node_A1
wo_Dense_Gram,42,13,0.43299782276153564,0.38361647725105286,0.12684603035449982,0.0037617343477904797,0.01536537241190672,10x_human_lymph_node_A1
wo_Dense_Gram,42,14,0.443036288022995,0.3935244381427765,0.12432800233364105,0.006142412777990103,0.016503892838954926,10x_human_lymph_node_A1
wo_Dense_Gram,42,15,0.451482892036438,0.4017963111400604,0.12254716455936432,0.007247771602123976,0.017561953514814377,10x_human_lymph_node_A1
wo_Dense_Gram,42,16,0.46107688546180725,0.41227734088897705,0.12057372182607651,0.006841802038252354,0.01837690733373165,10x_human_lymph_node_A1
wo_Dense_Gram,42,17,0.46837449073791504,0.4159855842590332,0.12086643278598785,0.007685906253755093,0.018492817878723145,10x_human_lymph_node_A1
wo_Dense_Gram,42,18,0.4776458442211151,0.43208539485931396,0.11517975479364395,0.005284452345222235,0.020426170900464058,10x_human_lymph_node_A1
wo_Dense_Gram,42,19,0.48691675066947937,0.4409377872943878,0.1130092516541481,0.005560045130550861,0.021272819489240646,10x_human_lymph_node_A1
wo_Dense_Gram,42,20,0.4907735288143158,0.4399043321609497,0.11198819428682327,0.006266291253268719,0.02209576964378357,10x_human_lymph_node_A1
wo_Dense_Gram,42,21,0.49877551198005676,0.4488353431224823,0.11113432794809341,0.007054234854876995,0.02607247419655323,10x_human_lymph_node_A1
wo_Dense_Gram,42,22,0.5055515170097351,0.45442748069763184,0.11069198697805405,0.0020184426102787256,0.025757087394595146,10x_human_lymph_node_A1
wo_Dense_Gram,42,23,0.5137317776679993,0.4644867777824402,0.10768672078847885,0.00735758850350976,0.028544161468744278,10x_human_lymph_node_A1
wo_Dense_Gram,42,24,0.5230674147605896,0.474458247423172,0.10660329461097717,0.004900831263512373,0.029047254472970963,10x_human_lymph_node_A1
wo_Dense_Gram,42,25,0.5315093994140625,0.48118337988853455,0.10577191412448883,0.00567669840529561,0.03320658579468727,10x_human_lymph_node_A1
wo_Dense_Gram,42,26,0.5375105738639832,0.48860928416252136,0.10386034101247787,0.006892995443195105,0.032410476356744766,10x_human_lymph_node_A1
wo_Dense_Gram,42,27,0.5446539521217346,0.4947534203529358,0.10306841880083084,0.005189277231693268,0.032335735857486725,10x_human_lymph_node_A1
wo_Dense_Gram,42,28,0.5493375658988953,0.49853822588920593,0.10365863144397736,0.0075382753275334835,0.036521606147289276,10x_human_lymph_node_A1
wo_Dense_Gram,42,29,0.5451170206069946,0.4923686385154724,0.10183539241552353,0.0031425603665411472,0.03400133550167084,10x_human_lymph_node_A1
wo_Dense_Gram,42,30,0.546219527721405,0.4977160394191742,0.09913984686136246,0.010283032432198524,0.03963388875126839,10x_human_lymph_node_A1
wo_Dense_Gram,42,31,0.560650646686554,0.5095231533050537,0.10069089382886887,0.005448862444609404,0.035959355533123016,10x_human_lymph_node_A1
wo_Dense_Gram,42,32,0.5681567788124084,0.5153296589851379,0.1000291258096695,0.005016517825424671,0.03796269744634628,10x_human_lymph_node_A1
wo_Dense_Gram,42,33,0.5634191632270813,0.5111017823219299,0.09885503351688385,0.007459367159754038,0.04147980362176895,10x_human_lymph_node_A1
wo_Dense_Gram,42,34,0.5754360556602478,0.5225567817687988,0.0985889658331871,0.005073837004601955,0.03652326390147209,10x_human_lymph_node_A1
wo_Dense_Gram,42,35,0.5830336809158325,0.5275994539260864,0.0988202691078186,0.007537144236266613,0.039811212569475174,10x_human_lymph_node_A1
wo_Dense_Gram,42,36,0.585666298866272,0.5314366221427917,0.09692496806383133,0.00638899439945817,0.04230508208274841,10x_human_lymph_node_A1
wo_Dense_Gram,42,37,0.5886929631233215,0.533720076084137,0.09730814397335052,0.0029497426003217697,0.03990126773715019,10x_human_lymph_node_A1
wo_Dense_Gram,42,38,0.5912507176399231,0.5392656922340393,0.09465711563825607,0.009144746698439121,0.04316778481006622,10x_human_lymph_node_A1
wo_Dense_Gram,42,39,0.6001336574554443,0.5430277585983276,0.09777577966451645,0.007228582166135311,0.040949709713459015,10x_human_lymph_node_A1
wo_Dense_Gram,42,40,0.6031638383865356,0.5445008277893066,0.09751835465431213,0.005729530937969685,0.0410713255405426,10x_human_lymph_node_A1
wo_Dense_Gram,42,41,0.6045824289321899,0.5506580471992493,0.09451190382242203,0.008207236416637897,0.04394039139151573,10x_human_lymph_node_A1
wo_Dense_Gram,42,42,0.6095293760299683,0.5509598851203918,0.0961712971329689,0.004480734933167696,0.04249158501625061,10x_human_lymph_node_A1
wo_Dense_Gram,42,43,0.6175258159637451,0.5616809725761414,0.09467291086912155,0.006659865379333496,0.04564305767416954,10x_human_lymph_node_A1
wo_Dense_Gram,42,44,0.620465874671936,0.5620272755622864,0.0938008725643158,0.005846371874213219,0.04525318741798401,10x_human_lymph_node_A1
wo_Dense_Gram,42,45,0.621270477771759,0.5585471391677856,0.0956658348441124,0.003990981262177229,0.04357011616230011,10x_human_lymph_node_A1
wo_Dense_Gram,42,46,0.623325765132904,0.5681656002998352,0.09182459115982056,0.008421392180025578,0.046493105590343475,10x_human_lymph_node_A1
wo_Dense_Gram,42,47,0.627072811126709,0.5676677227020264,0.09463167935609818,0.003935246728360653,0.04690510407090187,10x_human_lymph_node_A1
wo_Dense_Gram,42,48,0.6338860988616943,0.5772343277931213,0.09091221541166306,0.006500921677798033,0.04809488728642464,10x_human_lymph_node_A1
wo_Dense_Gram,42,49,0.6411921381950378,0.5811824202537537,0.09172453731298447,0.005345041397958994,0.04697714000940323,10x_human_lymph_node_A1
wo_Dense_Gram,42,50,0.6412919163703918,0.579924464225769,0.09244633466005325,0.003232709364965558,0.047269370406866074,10x_human_lymph_node_A1
wo_Dense_Gram,42,51,0.6418435573577881,0.586952269077301,0.08844751119613647,0.00795486569404602,0.04886949807405472,10x_human_lymph_node_A1
wo_Dense_Gram,42,52,0.6444321870803833,0.5827832221984863,0.09222781658172607,0.0034611106384545565,0.047953397035598755,10x_human_lymph_node_A1
wo_Dense_Gram,42,53,0.6480638384819031,0.5906568765640259,0.08747423440217972,0.006348917726427317,0.0509919710457325,10x_human_lymph_node_A1
wo_Dense_Gram,42,54,0.6553904414176941,0.5925077199935913,0.09119859337806702,0.0037859620060771704,0.048802390694618225,10x_human_lymph_node_A1
